lat,lon,region,rooms,area,building_type
42.8916007,47.6367066,4007,1,50.0,2
47.2330707,39.590488,3230,1,41.0,1
57.7007833,39.7689681,2604,3,60.0,3
43.614693,39.71848,2843,1,35.0,2
43.614693,39.71848,2843,1,30.0,2
43.624117,39.711204,2843,1,30.0,2
43.6146986,39.7184284,2843,1,37.0,2
43.587183,39.719352,2843,2,60.0,2
43.591395,39.727086,2843,2,60.0,2
57.631881,39.8837546,2604,3,128.0,3
43.429891,39.921158,2843,2,50.0,1
45.0571238,38.9132662,2843,1,40.0,1
55.7943584,49.1114975,2922,1,38.6,2
43.5854551,39.7231548,2843,1,30.0,2
51.692843,39.187163,2072,1,33.0,3
56.3412014,43.9408056,2871,3,64.0,1
43.5840801,39.7266528,2843,2,80.0,2
47.217434,39.698475,3230,3,100.0,3
51.6267452,114.3476274,10160,1,32.0,3
43.6146986,39.7184284,2843,1,30.0,2
55.660231,37.407564,3,1,39.0,1
47.20112,39.66681,3230,3,79.6,3
43.563913,39.768633,2843,1,37.0,3
47.20112,39.66681,3230,3,77.0,3
43.585525,39.723062,2843,3,65.4,1
47.1053113,39.4269939,3230,2,44.0,3
55.866325,49.0544,2922,2,30.0,3
55.6023741,37.7284722,3,3,86.0,2
55.87292,37.398482,81,2,68.0,2
54.8116871,52.8021382,2922,3,59.0,3
55.861843,37.495958,3,2,45.1,1
55.66208,37.920466,81,2,49.0,1
55.899769,38.067889,81,3,87.0,2
55.585102,37.60204,3,3,82.9,2
54.7855497,56.0322367,2722,1,32.0,3
55.013832,82.96251,9654,3,63.0,1
51.661965,39.186741,2072,3,72.0,3
55.6023741,37.7284722,3,1,21.0,2
55.8167055,49.1364224,2922,2,66.0,3
57.3033636,39.86513,2604,2,49.3,3
55.053375,82.970566,9654,2,44.0,3
47.2224566,39.718803,3230,3,64.0,1
56.6368545,47.8711661,4982,1,40.0,3
55.7497278,37.5164525,3,3,94.8,2
43.565102,39.759363,2843,3,110.0,2
53.411076,83.936703,6817,3,61.4,1
56.888813,60.61533,6171,5,135.0,2
56.982641,60.47215,6171,4,61.0,1
61.516072,30.193203,8090,2,44.3,3
45.034846,38.9111903,2843,3,73.0,1
54.1670814,45.1476972,5241,3,57.0,3
61.8066526,34.3387045,8090,3,82.0,2
43.6319632,39.7000742,2843,1,35.0,2
56.132774,47.160313,3019,2,79.2,3
55.979663,37.1460437,81,3,67.0,1
43.5854551,39.7231548,2843,1,35.0,2
59.9468468,30.4891044,2661,2,55.0,1
55.3071519,38.7027953,81,2,50.0,1
55.8897867,37.5269069,3,1,38.3,1
57.8628697,39.520743,2604,1,22.0,1
55.850909,37.617527,3,2,68.94,2
43.6221263,39.7290662,2843,1,39.0,2
43.5884191,39.8041143,2843,3,82.0,2
43.4424897,39.9139447,2843,4,120.0,2
55.7224825,37.7733192,3,2,50.8,2
43.051419,44.6285308,13919,3,106.7,3
43.5509504,39.7857941,2843,2,65.0,2
55.742689,37.4224151,3,3,119.3,2
43.567362,39.756443,2843,3,100.0,2
43.612598,39.743552,2843,2,85.0,2
43.614693,39.71848,2843,4,128.0,2
43.565102,39.759363,2843,5,240.0,2
43.5392548,39.815017,2843,1,45.0,2
43.596814,39.719019,2843,4,95.0,2
43.5854551,39.7231548,2843,3,90.0,2
55.7224825,37.7733192,3,1,37.8,2
43.639053,39.751862,2843,1,45.0,2
43.6202788,39.7157385,2843,2,59.0,2
43.46569,39.908787,2843,1,30.0,2
54.2022159,45.2489673,5241,2,52.0,2
43.624313,39.707494,2843,1,45.0,2
55.7224825,37.7733192,3,1,37.2,2
43.6202788,39.7157385,2843,1,50.0,2
43.632208,39.724813,2843,1,41.0,2
43.565167,39.760638,2843,3,65.0,2
43.583668,39.718258,2843,1,40.0,2
51.56812,39.1245348,2072,1,37.0,3
55.799006,37.768175,3,1,39.76,2
43.6146986,39.7184284,2843,5,130.0,2
55.8602831,48.5684447,2922,1,43.0,3
55.8992879,35.501957,81,2,46.0,1
57.6818857,39.7945449,2604,3,57.0,3
51.678017,39.214718,2072,2,88.0,3
43.567362,39.756443,2843,2,74.0,2
43.5605745,39.9203577,2843,3,105.0,2
43.632208,39.724813,2843,1,42.0,2
55.7030806,37.7780344,3,2,72.0,1
43.9159196,39.334141,2843,1,34.0,4
56.63707,47.922946,4982,1,39.1,1
45.040216,38.975996,2843,1,43.0,3
54.7550301,56.2457941,2722,2,50.0,1
56.3319513,30.5032117,7793,2,54.0,1
43.481583,43.580814,9648,2,47.0,1
55.7224825,37.7733192,3,1,43.4,2
55.8668953,49.0805107,2922,1,35.1,3
55.85485,37.606182,3,2,71.53,2
45.0378483,38.9419078,2843,1,63.0,2
55.7224825,37.7733192,3,1,37.2,2
59.9005958,32.3520756,3446,1,32.0,3
56.779092,60.537683,6171,2,60.0,0
56.3351668,38.1702971,81,2,71.5,2
55.8868075,38.7750324,81,2,72.0,3
55.974134,37.7229441,81,2,60.7,2
45.0625539,38.8072103,2843,1,37.0,3
55.7519854,37.712368,3,2,70.3,2
55.7519854,37.712368,3,2,55.1,2
55.541206,37.48661,3,1,36.1,2
54.9108788,52.3058651,2922,3,64.6,4
55.804025,37.5971,3,1,39.87,2
55.745412,37.407618,3,2,59.6,2
56.8580956,53.20689,1010,2,43.0,3
54.995214,82.890911,9654,1,37.0,3
55.365837,39.054877,81,3,60.0,1
43.6198623,39.7285916,2843,3,60.0,2
55.660231,37.407564,3,2,65.5,1
43.6188728,39.7260324,2843,3,73.0,1
55.412416,38.991402,81,1,31.0,3
43.583751,39.7260587,2843,3,100.0,2
43.578785,39.741908,2843,2,58.0,1
55.8819689,37.6361097,3,1,41.5,2
43.518804,39.871365,2843,2,50.0,2
43.5498865,39.786161,2843,2,105.0,2
55.6221055,37.4277674,3,1,20.3,1
43.455674,39.958402,2843,1,42.0,2
45.6028984,38.9981758,2843,3,70.0,1
43.5811407,39.738416,2843,2,68.0,2
55.804025,37.5971,3,1,44.99,2
43.6319632,39.7000742,2843,1,20.0,2
55.55166,37.540227,3,1,41.8,2
43.510876,39.87651,2843,2,60.0,2
55.7726081,39.0983517,81,1,26.8,1
55.7224825,37.7733192,3,1,44.8,2
43.628457,39.714968,2843,1,40.0,2
43.615039,39.746732,2843,3,72.0,1
43.628584,39.7042696,2843,3,47.0,2
55.1180626,59.7107256,5282,2,47.0,3
55.660231,37.407564,3,1,38.2,1
55.7224825,37.7733192,3,2,36.0,2
43.59733,39.715633,2843,1,40.0,2
43.5840801,39.7266528,2843,3,156.0,2
43.6202788,39.7157385,2843,2,50.0,2
43.5840801,39.7266528,2843,3,100.0,2
43.623654,39.698592,2843,1,35.0,2
55.7224825,37.7733192,3,1,39.2,2
43.6002406,39.7211335,2843,3,68.0,1
43.61143,39.741666,2843,1,30.0,2
43.592257,39.753964,2843,2,50.0,2
43.5922637,39.7538696,2843,2,54.0,2
43.5840801,39.7266528,2843,3,99.0,2
43.565932,39.762516,2843,3,90.0,2
43.5898515,39.7220576,2843,4,190.0,2
43.6378118,39.6993946,2843,2,80.0,2
43.59669,39.720798,2843,2,46.0,1
43.5854551,39.7231548,2843,2,55.0,2
43.427835,39.915247,2843,3,72.0,1
43.696104,40.190455,2843,1,66.0,2
55.55166,37.540227,3,2,69.6,2
43.5696555,39.7358376,2843,3,115.0,2
43.605682,39.7150424,2843,1,25.0,3
43.633389,39.723655,2843,2,51.0,2
43.6054759,39.7238031,2843,2,47.0,1
43.604041,39.722199,2843,3,72.0,1
55.804025,37.5971,3,2,56.0,2
55.854897,47.46627,3019,2,57.0,3
55.585102,37.60204,3,3,79.0,2
55.4093887,37.5679933,81,1,31.0,3
47.2227749,39.718912,3230,3,85.0,3
54.936966,83.104774,9654,1,27.0,1
55.7934284,49.167121,2922,1,37.0,3
47.2491078,39.7802216,3230,2,55.0,3
45.1006753,38.9716453,2843,1,46.0,2
53.7248053,91.4638028,2359,2,45.0,3
55.18622,61.43587,5282,1,33.0,3
55.349025,38.62391,81,2,42.5,3
55.1118366,61.6172747,5282,2,648.0,3
44.7403428,37.7698575,2843,2,48.0,3
53.3831996,83.7272342,6817,1,30.4,3
59.885548,30.313074,2661,1,45.5,2
55.5770043,38.2514572,81,3,83.0,2
50.0821085,118.0353121,10160,3,85.0,1
67.5078932,64.0558313,4417,3,62.3,1
43.396807,39.974824,2843,1,23.0,2
55.27061,38.741176,81,2,41.0,3
43.619386,39.757575,2843,1,47.0,2
45.063699,39.036884,2843,1,38.0,4
43.618785,39.741549,2843,1,32.0,4
47.1383299,39.7507179,3230,1,24.0,1
55.600262,37.727266,3,-1,13.0,2
55.804025,37.5971,3,1,44.96,2
43.619386,39.757575,2843,2,64.0,2
47.25147,39.723134,3230,1,33.0,1
56.90881,60.601006,6171,1,30.1,0
60.000312,30.201216,2661,2,61.0,3
44.8811457,37.3255917,2843,4,100.0,3
43.619386,39.757575,2843,2,55.0,2
43.588339,39.721283,2843,2,69.0,2
43.59391,39.73659,2843,3,76.0,2
57.15509,65.582825,3991,2,48.0,3
43.619386,39.757575,2843,3,86.0,2
43.619386,39.757575,2843,1,38.0,2
43.409612,39.939493,2843,3,73.0,2
59.8067285,30.3691896,2661,1,46.0,2
45.8501081,40.09338,2843,3,66.1,3
43.619386,39.757575,2843,1,34.0,2
55.804025,37.5971,3,2,62.28,2
55.804025,37.5971,3,2,61.15,2
43.4561516,39.9601905,2843,1,48.0,2
43.585525,39.723062,2843,3,78.8,2
43.585525,39.723062,2843,2,65.0,2
43.571843,39.729907,2843,2,64.0,2
55.541206,37.48661,3,2,65.5,2
43.5994418,39.7382105,2843,2,57.5,1
43.589612,39.721049,2843,2,41.0,2
56.11191,47.714295,3019,2,55.3,3
43.5879748,39.7359108,2843,3,82.1,2
43.585525,39.723062,2843,3,64.8,2
43.677976,39.600819,2843,3,78.7,2
55.8040372,37.3219785,81,3,131.8,2
43.622779,39.711132,2843,2,68.0,2
55.6612174,37.411563,3,2,54.5,1
55.7933432,49.2473341,2922,2,54.0,3
45.024705,38.907742,2843,2,70.0,4
55.7410844,37.5429951,3,2,54.0,3
55.735363,37.408534,3,2,66.5,3
55.756893,37.77599,3,3,66.0,3
55.685665,37.673241,3,1,38.0,1
55.742384,37.6387292,3,3,85.0,3
55.839522,37.482879,3,1,37.8,2
55.839522,37.482879,3,2,54.9,2
59.972739,30.315841,2661,2,66.0,1
55.7006793,37.9061901,81,2,66.0,2
55.762092,37.6347962,3,5,166.0,3
55.57969,37.671085,3,1,35.5,2
55.839522,37.482879,3,1,33.9,2
55.78115,37.453594,3,2,90.0,2
55.7588721,37.6307877,3,3,91.0,3
55.7435859,37.5488592,3,3,100.0,3
55.839522,37.482879,3,2,62.3,2
55.710809,37.605023,3,3,93.0,3
55.751249,37.597423,3,6,255.0,3
55.7458002,37.4991862,3,3,68.0,3
55.74871,37.578514,3,3,122.0,2
55.790367,37.498716,3,2,43.3,3
55.733918,37.666584,3,3,93.7,4
55.9078282,37.8729714,81,4,138.0,3
45.006374,39.106467,2843,1,38.0,2
44.8966786,37.328658,2843,3,90.0,2
55.3254611,38.6597659,81,1,31.0,3
59.6849532,30.4361485,2661,1,30.0,3
55.7725364,38.4457294,81,2,42.8,3
43.570883,39.758374,2843,1,76.0,2
58.0214958,38.8476538,2604,1,35.0,1
43.610645,39.712147,2843,3,95.0,2
43.5923452,39.7230555,2843,2,72.0,2
57.646603,39.95897,2604,3,63.0,1
57.5555469,39.9584852,2604,2,44.5,3
43.593478,39.72582,2843,2,52.0,1
43.589085,39.747566,2843,2,41.0,2
43.5825726,39.7250191,2843,3,110.0,2
43.5605745,39.9203577,2843,4,380.0,2
43.409612,39.939493,2843,3,105.0,2
43.6017166,39.7358808,2843,2,42.0,1
43.6324765,39.7132963,2843,1,40.0,2
43.5825726,39.7250191,2843,3,100.0,2
43.588223,39.736973,2843,1,30.0,1
43.592257,39.753964,2843,2,60.0,2
43.632208,39.724813,2843,1,35.0,2
43.612141,39.739716,2843,3,70.0,1
43.623654,39.698592,2843,1,50.0,2
56.2033706,95.7121052,3870,2,43.0,3
43.6313577,39.7001259,2843,4,150.0,2
60.075582,30.343482,2661,3,71.0,3
56.8413995,60.6548993,6171,2,44.5,3
55.8533351,37.3516927,3,1,42.0,1
54.9260119,37.4385102,81,2,43.3,1
43.63367,39.698879,2843,4,100.0,2
62.0213665,129.6926686,11171,2,47.0,1
43.468479,39.906462,2843,2,42.5,2
43.563534,39.769082,2843,1,25.2,3
42.9255214,47.554523,4007,2,45.0,1
43.421111,39.928147,2843,5,141.0,2
55.7781214,49.1734747,2922,1,40.0,2
43.4222454,39.9595791,2843,2,70.0,1
44.414282,40.790272,2843,2,62.0,1
57.5684496,39.9348756,2604,1,39.2,1
43.425838,39.926297,2843,2,72.0,2
48.33116,40.269938,3230,3,63.0,3
43.696104,40.190455,2843,2,66.0,2
43.57887,39.725334,2843,2,93.0,2
43.6854863,39.6177968,2843,3,153.0,2
43.567362,39.756443,2843,3,63.0,2
43.5874217,39.7461179,2843,1,32.0,2
43.565102,39.759363,2843,3,60.0,2
43.6245078,39.7003657,2843,2,59.0,2
43.5874217,39.7461179,2843,1,25.0,2
43.565102,39.759363,2843,1,40.0,2
43.6336749,39.6988069,2843,2,75.0,2
43.622414,39.720276,2843,3,72.0,1
43.585525,39.723062,2843,2,60.0,3
43.635888,39.698789,2843,5,122.0,2
43.5819319,39.7246563,2843,5,200.0,2
57.5872584,39.8674769,2604,2,64.0,3
43.5554155,39.7803353,2843,4,162.0,2
43.6147292,39.7177917,2843,1,43.0,2
43.580131,39.7297,2843,2,50.0,2
43.5854551,39.7231548,2843,2,106.0,2
55.323654,38.662556,81,2,42.0,3
43.5820871,39.7252295,2843,5,200.0,2
43.566167,39.765714,2843,1,33.0,2
43.6296536,39.6965312,2843,1,36.0,2
43.612598,39.743552,2843,3,68.0,1
43.518739,39.862345,2843,1,30.0,2
43.6582644,39.658281,2843,2,50.0,2
43.592439,39.7347546,2843,3,101.0,2
43.6319632,39.7000742,2843,2,55.0,2
43.6319632,39.7000742,2843,1,20.0,2
43.5686203,39.7611552,2843,2,75.0,2
43.649108,39.6880841,2843,5,220.0,2
43.623641,39.749221,2843,3,75.0,2
43.6281067,39.6943652,2843,1,20.0,2
43.6319632,39.7000742,2843,2,45.0,2
43.635666,39.750559,2843,2,50.0,1
43.554596,39.780685,2843,4,162.0,2
43.615379,39.716621,2843,1,40.0,2
43.563534,39.769082,2843,2,53.0,1
43.615379,39.716621,2843,1,40.0,2
43.682331,39.760108,2843,3,68.0,1
43.591954,39.7218557,2843,2,53.0,3
61.7524792,34.450093,8090,3,91.0,2
55.9156808,37.8521229,81,2,41.0,3
43.608897,39.710162,2843,4,140.0,2
59.8931665,30.487633,2661,4,74.0,1
60.0051817,30.3953588,2661,1,28.6,3
43.5854551,39.7231548,2843,2,57.0,1
43.602448,39.727627,2843,2,57.0,1
43.5696555,39.7358376,2843,3,114.0,2
43.576069,39.738944,2843,4,200.0,2
43.4658694,39.9099016,2843,2,65.0,2
43.587562,39.737453,2843,1,38.0,2
43.585525,39.723062,2843,1,28.0,4
43.5498865,39.786161,2843,2,45.0,2
43.457414,39.926315,2843,2,60.0,2
43.46032,39.958645,2843,2,56.0,2
43.485547,39.893921,2843,1,30.0,2
43.580131,39.7297,2843,3,65.0,2
43.588264,39.73556,2843,2,70.0,2
43.5498865,39.786161,2843,2,45.0,2
43.409612,39.939493,2843,4,250.0,2
56.0116538,38.3781091,81,2,42.0,1
54.1918023,45.2190803,5241,1,33.0,1
54.879234,38.06805,81,2,60.0,3
55.8168041,37.316101,81,2,42.6,3
43.590664,39.732117,2843,3,70.0,2
43.5498865,39.786161,2843,2,60.0,2
43.629063,39.70257,2843,2,38.0,2
43.655113,39.649391,2843,2,55.0,2
43.612598,39.743552,2843,2,50.0,2
43.478593,39.895853,2843,2,64.0,2
43.574944,39.729618,2843,4,160.0,2
42.8675685,47.6533815,4007,1,30.0,3
45.066067,39.031403,2843,2,80.0,3
43.5825726,39.7250191,2843,3,92.0,2
45.0916906,39.0052841,2843,1,35.0,3
43.31933,43.60461,9648,3,88.0,3
55.8244737,37.9304196,81,2,58.0,1
55.74488,37.6150479,3,4,83.0,3
45.074343,38.979697,2843,3,79.2,4
55.8243127,49.0475704,2922,1,40.0,3
43.5047262,43.6675728,9648,2,54.0,1
44.8703277,37.3367778,2843,3,80.9,2
56.6962523,60.794095,6171,2,46.5,1
55.7680813,38.4367703,81,3,58.0,1
44.9954714,39.0743033,2843,2,65.0,3
45.023598,39.013317,2843,1,38.0,2
47.237474,39.814151,3230,1,32.0,3
59.9391313,30.3159004,2661,1,32.0,2
56.882658,60.506664,6171,1,35.1,3
54.4065051,53.2398006,2922,3,54.0,4
43.485298,43.575514,9648,1,50.0,3
55.812924,37.64781,3,1,48.0,2
42.9749893,47.4328253,4007,2,54.0,1
56.118965,47.192947,3019,3,67.9,1
55.7292577,37.9691224,81,1,37.1,2
60.0368892,30.2261228,2661,1,38.8,2
57.5722462,40.0232824,2604,1,35.0,3
55.7292577,37.9691224,81,2,59.8,2
55.7292577,37.9691224,81,2,63.9,2
55.7292577,37.9691224,81,1,36.0,2
45.0401604,38.9759647,2843,3,60.0,2
43.578394,39.729494,2843,2,62.0,2
43.423795,39.920817,2843,1,37.0,2
43.633885,39.731075,2843,3,46.0,4
56.0082417,37.4496875,81,1,43.0,3
55.1602624,61.4008078,5282,2,57.0,2
43.585525,39.723062,2843,3,90.0,4
43.582985,39.724247,2843,3,200.0,2
43.591395,39.727086,2843,3,150.0,2
43.585525,39.723062,2843,1,70.0,2
43.633004,39.700855,2843,1,27.0,2
43.633605,39.696642,2843,1,42.0,2
43.6265134,39.6972875,2843,1,26.0,2
43.661322,39.656155,2843,2,45.0,2
43.614693,39.71848,2843,2,70.0,2
43.585525,39.723062,2843,1,33.0,2
43.585525,39.723062,2843,1,39.6,2
43.592257,39.753964,2843,2,50.0,4
43.566013,39.75648,2843,2,113.0,2
43.667367,39.652301,2843,4,115.0,4
43.6342286,39.7018646,2843,1,30.0,2
43.629087,39.6943282,2843,2,51.0,2
43.585525,39.723062,2843,1,51.0,2
43.567362,39.756443,2843,3,115.0,2
43.571843,39.729907,2843,3,90.0,2
43.5099057,39.8718707,2843,2,61.0,2
43.585525,39.723062,2843,1,55.0,2
43.6146986,39.7184284,2843,1,62.0,2
43.6330437,39.705431,2843,1,39.0,2
55.8082415,48.9298406,2922,1,37.6,3
43.56672,39.75389,2843,2,48.3,2
59.972739,30.315841,2661,3,91.0,1
43.566925,39.754188,2843,1,34.0,2
43.614693,39.71848,2843,1,29.0,2
43.6296536,39.6965312,2843,4,104.0,2
43.6146986,39.7184284,2843,2,46.0,2
43.576585,39.726817,2843,2,66.0,2
43.59129,39.721777,2843,2,76.0,1
43.589672,39.738323,2843,1,44.0,2
43.614993,39.745187,2843,1,40.9,2
43.585583,39.722837,2843,2,53.0,2
43.585525,39.723062,2843,2,56.5,2
43.627644,39.695587,2843,1,37.0,2
43.585525,39.723062,2843,1,37.9,2
43.603714,39.724283,2843,2,50.0,2
43.612344,39.711581,2843,3,130.0,2
43.576585,39.726817,2843,3,144.5,2
43.614993,39.745187,2843,3,87.2,2
43.576585,39.726817,2843,2,66.0,2
43.618577,39.743471,2843,2,80.0,2
43.566167,39.765714,2843,2,115.0,2
55.5995885,36.4572007,81,1,29.0,3
43.614693,39.71848,2843,1,34.0,2
43.632032,39.727661,2843,2,50.0,2
43.56731,39.737525,2843,3,132.0,2
43.618785,39.741549,2843,2,55.8,2
59.967106,30.436242,2661,2,50.1,1
43.591395,39.727086,2843,2,63.2,2
44.883847,37.325494,2843,1,45.0,2
43.614693,39.71848,2843,1,30.1,2
43.6278679,39.7147437,2843,2,74.2,2
43.63367,39.698879,2843,4,90.0,2
43.587183,39.719352,2843,2,45.0,3
43.585525,39.723062,2843,1,40.0,2
43.585525,39.723062,2843,2,50.0,1
43.591395,39.727086,2843,1,47.4,2
43.6788403,39.7018849,2843,1,120.0,2
43.5832034,39.7454646,2843,2,60.0,2
43.634779,39.730949,2843,2,40.0,2
43.590027,39.804028,2843,1,35.0,2
43.6210276,39.7126032,2843,3,74.0,2
43.566013,39.75648,2843,3,105.0,2
43.606934,39.714455,2843,2,90.0,2
43.57095,39.73805,2843,2,90.0,2
43.585525,39.723062,2843,3,130.0,1
43.578812,39.730122,2843,3,95.0,1
43.626995,39.715273,2843,3,74.2,2
43.588339,39.721283,2843,2,61.0,2
43.58979,39.738853,2843,1,45.0,2
43.5825673,39.7233556,2843,2,78.0,2
43.573273,39.7384529,2843,2,60.0,2
43.5891889,39.7195163,2843,2,76.0,2
43.5509504,39.7857941,2843,2,77.0,1
43.632057,39.696617,2843,2,45.0,2
43.631782,39.7162338,2843,1,45.0,2
43.6788403,39.7018849,2843,1,40.0,2
43.63367,39.698879,2843,4,101.0,2
43.580131,39.7297,2843,2,50.0,2
43.580131,39.7297,2843,2,60.0,3
60.00099,30.251791,2661,3,95.0,3
43.6386864,39.7530993,2843,1,36.0,4
43.620972,39.708374,2843,3,70.0,4
43.5873581,39.7216684,2843,3,102.0,1
43.606934,39.714455,2843,3,90.0,2
53.4230132,83.9439274,6817,2,46.0,1
43.6328006,39.7000509,2843,4,105.0,2
43.5928671,39.7317105,2843,2,52.0,1
43.578746,39.728559,2843,2,75.0,2
45.090142,39.0079971,2843,1,43.0,3
43.6384584,39.7472572,2843,2,56.0,2
43.585525,39.723062,2843,1,31.0,2
43.585525,39.723062,2843,1,15.0,1
43.583751,39.7260587,2843,5,236.0,2
43.585525,39.723062,2843,2,110.0,4
43.567362,39.756443,2843,2,80.0,2
43.5840801,39.7266528,2843,3,160.0,2
43.585525,39.723062,2843,1,30.0,4
43.566167,39.765714,2843,1,33.4,2
55.886866,38.4391956,81,3,58.0,3
43.4096016,39.9395888,2843,3,93.0,2
53.3149016,50.3078445,3106,1,33.0,3
43.5923452,39.7230555,2843,5,185.0,2
43.585583,39.722837,2843,3,114.0,2
55.7934284,49.167121,2922,3,84.0,3
43.628182,39.70488,2843,2,53.0,4
43.409612,39.939493,2843,2,65.0,3
43.5850096,39.7460334,2843,1,30.0,2
43.5923452,39.7230555,2843,5,825.0,2
43.591395,39.727086,2843,1,25.0,4
43.571876,39.738513,2843,1,25.0,2
43.585525,39.723062,2843,1,30.0,4
43.5923452,39.7230555,2843,5,505.0,2
43.582573,39.727805,2843,2,96.0,2
59.8600721,30.2108358,2661,3,56.0,3
47.237408,39.81531,3230,1,32.0,3
43.567362,39.756443,2843,1,77.0,2
43.566108,39.762992,2843,1,36.0,3
57.7870465,39.7350762,2604,3,62.6,3
54.89905,61.391422,5282,2,42.0,3
43.622114,39.72078,2843,3,90.0,1
43.632305,39.7,2843,1,20.0,2
43.602448,39.727627,2843,2,50.0,1
43.576069,39.738944,2843,2,39.0,2
47.2375082,39.8239408,3230,2,21.0,3
43.478593,39.895853,2843,2,91.0,2
43.459351,39.92441,2843,2,100.0,3
43.565102,39.759363,2843,1,35.0,2
43.647553,39.6772957,2843,2,50.0,2
43.615513,39.744278,2843,2,63.0,2
43.609687,39.712596,2843,2,73.0,2
43.599778,39.721265,2843,4,175.0,2
51.9547313,85.9362836,6309,1,28.0,3
43.634674,39.69738,2843,2,57.0,2
43.5854551,39.7231548,2843,3,180.0,2
43.576243,39.7250364,2843,3,174.0,2
59.949605,30.577763,3446,1,38.0,2
43.609627,39.71446,2843,2,55.0,2
43.609504,39.731488,2843,3,66.0,1
47.243084,39.701951,3230,1,47.0,2
43.591587,39.735847,2843,5,160.0,2
43.629781,39.720609,2843,1,30.0,2
43.4096016,39.9395888,2843,1,40.0,2
43.592257,39.753964,2843,1,36.0,2
43.60287,39.72345,2843,3,63.0,3
43.583751,39.7260587,2843,2,97.0,2
59.9187147,30.4238734,2661,3,69.6,2
43.583751,39.7260587,2843,3,101.0,2
55.8182957,37.6216176,3,1,32.0,1
43.4299633,39.9211443,2843,3,68.0,2
55.5623247,37.4698413,3,1,38.8,2
55.4624497,37.700041,81,2,64.0,1
59.8872167,30.313359,2661,2,60.8,2
55.5623247,37.4698413,3,1,38.8,2
43.590664,39.732117,2843,1,36.0,2
43.6296536,39.6965312,2843,2,50.0,2
55.859784,48.557269,2922,2,59.0,3
43.567362,39.756443,2843,3,80.0,2
43.575977,39.753559,2843,1,44.0,2
43.574906,39.738252,2843,3,90.0,2
43.6234237,39.7275165,2843,2,60.0,2
43.595169,39.717789,2843,3,75.0,1
43.928734,42.7127471,2900,3,69.2,1
56.1411179,47.2279425,3019,1,53.2,3
43.595084,39.738091,2843,2,55.0,1
43.7732525,41.9143472,11991,2,49.0,3
43.578746,39.728559,2843,2,76.0,2
43.594359,39.718678,2843,1,40.0,2
54.775361,56.123541,2722,1,35.0,2
43.5498865,39.786161,2843,2,51.0,2
43.409612,39.939493,2843,3,118.0,2
43.59129,39.721777,2843,2,50.0,1
43.423867,39.923045,2843,3,71.0,2
59.4095805,56.8180875,5520,2,44.0,1
47.224226,39.702903,3230,3,53.0,3
55.756406,37.885702,81,2,50.0,2
43.63785,39.75146,2843,3,60.0,1
55.403318,37.550846,81,2,64.6,2
55.403318,37.550846,81,1,42.8,2
43.5840801,39.7266528,2843,3,100.0,2
59.972739,30.315841,2661,1,50.0,1
43.58655,39.721472,2843,3,100.0,3
43.567362,39.756443,2843,3,100.0,2
43.579621,39.727526,2843,5,200.0,2
43.619497,39.712075,2843,1,37.0,2
55.073547,82.97155,9654,1,30.0,3
43.5825726,39.7250191,2843,3,98.0,2
43.592257,39.753964,2843,1,41.0,2
43.4096016,39.9395888,2843,5,450.0,2
43.592257,39.753964,2843,1,35.0,2
43.5840801,39.7266528,2843,3,101.0,2
43.59129,39.721777,2843,5,215.0,2
43.696104,40.190455,2843,2,80.0,2
43.629005,39.694317,2843,1,40.0,2
43.629677,39.7004289,2843,1,38.0,2
43.5911947,39.7217664,2843,1,35.0,2
43.58655,39.721472,2843,3,100.0,2
43.6210915,39.7138138,2843,2,55.0,2
43.5775097,39.730438,2843,3,110.0,2
55.744896,37.51115,3,3,74.0,2
43.5799722,39.7410642,2843,3,70.0,1
43.594914,39.718274,2843,1,50.0,2
44.1075405,39.0909125,2843,2,43.2,3
55.756927,37.507477,3,1,47.0,2
43.5840801,39.7266528,2843,2,98.0,2
43.59733,39.715633,2843,2,90.0,2
55.744896,37.51115,3,2,55.0,2
55.6548088,37.6032731,3,1,42.0,2
43.6164122,39.7265528,2843,1,30.0,1
43.6170193,39.7167339,2843,2,55.0,2
43.5854551,39.7231548,2843,4,178.0,2
43.6210915,39.7138138,2843,1,55.0,2
45.0677189,38.9661417,2843,3,58.7,3
43.5840801,39.7266528,2843,3,99.0,2
43.610357,39.7212983,2843,2,65.0,2
58.705138,59.484004,6171,2,38.0,5
43.614993,39.745187,2843,1,38.0,2
43.61869,39.712517,2843,2,73.0,2
43.447833,39.908411,2843,4,120.0,2
43.592257,39.753964,2843,2,50.0,2
43.6198623,39.7285916,2843,3,56.0,2
55.881606,37.683976,3,1,35.0,2
43.6279395,39.7184804,2843,1,21.0,2
55.807846,37.3298485,81,2,60.0,2
43.592257,39.753964,2843,2,41.0,2
43.610645,39.712147,2843,4,160.0,2
43.6146986,39.7184284,2843,1,32.0,2
43.609687,39.712596,2843,2,65.0,2
43.583668,39.718258,2843,2,40.0,2
43.580131,39.7297,2843,2,65.0,2
47.238397,39.820304,3230,2,52.0,3
56.6494265,47.8948617,4982,1,41.0,3
56.644807,47.864574,4982,3,71.0,1
43.580131,39.7297,2843,3,120.0,2
43.5498865,39.786161,2843,1,40.0,2
43.613976,39.74339,2843,1,30.0,1
56.317398,101.745285,5368,1,30.0,1
43.5840801,39.7266528,2843,3,98.0,2
43.6209764,39.744395,2843,2,50.0,2
